,PropertyStreetNbrNameText,PropertyCityName,State,PropertyZipCode,TotalAssessedAmt,Lat,Lng
6352,4811 21st ST N,ARLINGTON,VA,22207,655400,38.894665,-77.124622
6353,617 N WAKEFIELD ST,ARLINGTON,VA,22203,662600,38.8774384,-77.1151447
6354,5512 LITTLE FALLS RD,ARLINGTON,VA,22207,1393200,38.90189590000001,-77.14487629999999
6355,2017 KEY BLVD 12613,ARLINGTON,VA,22201,270000,38.894267,-77.084576
6356,3582 S STAFFORD ST,ARLINGTON,VA,22206,442800,38.8295831,-77.08741429999999
6357,1535 N UTAH ST,ARLINGTON,VA,22207,882500,38.8902662,-77.11424559999999
6358,3461 S WAKEFIELD ST,ARLINGTON,VA,22206,384700,38.8327247,-77.0914174
6359,1919 N WAYNE ST,ARLINGTON,VA,22201,823900,38.8962255,-77.0878194
6360,3019 N QUINCY ST,ARLINGTON,VA,22207,1055700,38.9127538,-77.1128971
6361,3424 S STAFFORD ST,ARLINGTON,VA,22206,442800,38.8325175,-77.08690800000001
6362,5300 COLUMBIA PIKE 711,ARLINGTON,VA,22204,284200,38.8558222,-77.1113475
6363,1600 N OAK ST 408,ARLINGTON,VA,22209,516900,38.892896,-77.07321089999999
6364,900 N STAFFORD ST 1908,ARLINGTON,VA,22203,462000,38.881358,-77.11084579999999
6365,3130 N INGLEWOOD ST,ARLINGTON,VA,22207,901500,38.9060527,-77.1463368
6366,4514 28th RD S 11-9,ARLINGTON,VA,22206,369300,38.8447333,-77.09622
6367,209 N EDGEWOOD ST,ARLINGTON,VA,22201,733300,38.8772403,-77.0897782
6368,5210 5th ST N,ARLINGTON,VA,22203,1321100,38.8735388,-77.1208533
6369,2819 KEY BLVD,ARLINGTON,VA,22201,1227100,38.8916961,-77.0940157
6370,515 S WAKEFIELD ST,ARLINGTON,VA,22204,505400,38.8627548,-77.10880639999999
6371,3617 N ALBEMARLE ST,ARLINGTON,VA,22207,1659900,38.9165238,-77.1347868
6372,1264 N BUCHANAN ST,ARLINGTON,VA,22205,857200,38.8859612,-77.12170739999999
6373,2330 14th ST N 406,ARLINGTON,VA,22201,548400,38.88897,-77.08707489999999
6374,1205 N QUANTICO ST,ARLINGTON,VA,22205,709600,38.8804827,-77.1517744
6375,5111 8th RD S 101,ARLINGTON,VA,22204,221700,38.8576973,-77.1165606
6376,3542 N DINWIDDIE ST,ARLINGTON,VA,22207,929500,38.9148382,-77.13874179999999
6377,3208 5th ST S,ARLINGTON,VA,22204,633400,38.8677658,-77.0918576
6378,3720 MILITARY RD,ARLINGTON,VA,22207,696800,38.9217306,-77.1211343
6379,624 A N TAZEWELL ST,ARLINGTON,VA,22203,769800,38.8785132,-77.113235
6380,849 S GLEBE RD,ARLINGTON,VA,22204,380000,38.86304,-77.091844
6381,2592 D S ARLINGTON MILL DR 00004,ARLINGTON,VA,22206,263500,38.845772,-77.0966689
6382,4501 ARLINGTON BLVD 0515,ARLINGTON,VA,22203,175800,38.8692834,-77.10882880000001
6383,4731 WILLIAMSBURG BLVD,ARLINGTON,VA,22207,933700,38.9157964,-77.13725869999999
6384,5124 21st ST N,ARLINGTON,VA,22207,726000,38.8938856,-77.13047209999999
6385,712 N DANIEL ST,ARLINGTON,VA,22201,815900,38.881824,-77.0908235
6386,2400 N UPSHUR ST,ARLINGTON,VA,22207,793300,38.9051293,-77.1186508
6387,4916 23rd ST S,ARLINGTON,VA,22206,570200,38.8445119,-77.1061428
6388,4535 28th RD S 8-12,ARLINGTON,VA,22206,244600,38.8446409,-77.09741029999999
6389,726 N GEORGE MASON DR,ARLINGTON,VA,22203,721500,38.8769671,-77.120269
6390,4012 35th ST N,ARLINGTON,VA,22207,799200,38.9162515,-77.1197746
6391,2137 S OAKLAND ST,ARLINGTON,VA,22204,334800,38.848816,-77.090621
6392,5716 3rd ST S,ARLINGTON,VA,22204,528800,38.8635991,-77.1264269
6393,1301 N COURTHOUSE RD 1212,ARLINGTON,VA,22201,508700,38.8886793,-77.0830818
6394,2400 CLARENDON BLVD 713,ARLINGTON,VA,22201,520400,38.889413,-77.08778869999999
6395,3901 31st ST N,ARLINGTON,VA,22207,885100,38.9144348,-77.11536939999999
6396,4600 S FOUR MILE RUN DR 0336,ARLINGTON,VA,22204,194800,38.8548913,-77.1074126
6397,4805 25th ST N,ARLINGTON,VA,22207,710700,38.901016,-77.1285394
6398,2511 ARLINGTON BLVD 00029,ARLINGTON,VA,22201,253100,38.874755,-77.087218
6399,4822 24th ST N,ARLINGTON,VA,22207,830200,38.899133,-77.1278698
6400,2617 N UPLAND ST,ARLINGTON,VA,22207,919100,38.90954929999999,-77.1186958
6401,1812 N QUINCY ST,ARLINGTON,VA,22207,819800,38.8931128,-77.1079298
6402,5114 26th ST N,ARLINGTON,VA,22207,760000,38.90028849999999,-77.13424739999999
6403,2030 N ADAMS ST 0403,ARLINGTON,VA,22201,294700,38.8977682,-77.0896321
6404,1809 QUEENS LN 2-152,ARLINGTON,VA,22201,272200,38.8951469,-77.0796728
6405,4141 HENDERSON RD 211,ARLINGTON,VA,22203,486100,38.8758591,-77.10945819999999
6406,872 N FREDERICK ST,ARLINGTON,VA,22205,1034500,38.8786788,-77.1248088
6407,960 N LEBANON ST,ARLINGTON,VA,22205,708200,38.8775284,-77.14076419999999
6408,2637 S WALTER REED DR D,ARLINGTON,VA,22206,292400,38.8420538,-77.1045655
6409,1905 N OHIO ST,ARLINGTON,VA,22205,920400,38.8878368,-77.1467862
6410,4209 8th ST S,ARLINGTON,VA,22204,665000,38.8615441,-77.1040861
6411,2301 N ALBEMARLE ST,ARLINGTON,VA,22207,895700,38.8996717,-77.12329249999999
6412,4312 31st ST N,ARLINGTON,VA,22207,938700,38.9110164,-77.1172798
6413,1530 KEY BLVD 925,ARLINGTON,VA,22209,365000,38.89602600000001,-77.07587649999999
6414,203 N TRENTON ST 203-4,ARLINGTON,VA,22203,198900,38.8707402,-77.1059946
6415,4600 S FOUR MILE RUN DR 0312,ARLINGTON,VA,22204,116400,38.8548913,-77.1074126
6416,900 N TAYLOR ST 916,ARLINGTON,VA,22203,212000,38.881212,-77.113281
6417,1423 N NASH ST N-108,ARLINGTON,VA,22209,315400,38.8913619,-77.0722901
6418,6106 29th ST N,ARLINGTON,VA,22207,850500,38.8983194,-77.15186419999999
6419,641 N HARRISON ST,ARLINGTON,VA,22205,820200,38.8749745,-77.1250785
6420,936 S ROLFE ST,ARLINGTON,VA,22204,559900,38.865742,-77.076544
6421,1504 S QUINCY ST,ARLINGTON,VA,22204,568200,38.8548603,-77.09711779999999
6422,841 S IRVING ST,ARLINGTON,VA,22204,411500,38.8639033,-77.0900336
6423,2908 5th ST S,ARLINGTON,VA,22204,684000,38.8685741,-77.08876660000001
6424,4748 34th ST N,ARLINGTON,VA,22207,1318600,38.9112211,-77.1329441
6425,1200 N NASH ST 0259,ARLINGTON,VA,22209,212100,38.88926500000001,-77.07286049999999
6426,4533 4th RD N,ARLINGTON,VA,22203,775100,38.8749475,-77.1146839
6427,4262 35th ST S,ARLINGTON,VA,22206,442800,38.8304845,-77.0884155
6428,5101 8th RD S 313,ARLINGTON,VA,22204,124400,38.8586613,-77.1165606
6429,2033 N CAMERON ST,ARLINGTON,VA,22207,620800,38.8952241,-77.1270899
6430,6924 FAIRFAX DR 124,ARLINGTON,VA,22213,387000,38.8883169,-77.1647175
6431,1409 N LONGFELLOW ST,ARLINGTON,VA,22205,615600,38.882226,-77.141385
6432,644 N ILLINOIS ST,ARLINGTON,VA,22205,718800,38.8747838,-77.1266067
6433,3480 N VENICE ST,ARLINGTON,VA,22207,1384600,38.91433110000001,-77.1262921
6434,5211 N CARLIN SPRINGS RD,ARLINGTON,VA,22203,590800,38.8730217,-77.1205387
6435,5880 ARLINGTON BLVD,ARLINGTON,VA,22204,610600,38.8658931,-77.1318654
6436,1502 S GEORGE MASON DR 10,ARLINGTON,VA,22204,139800,38.8524745,-77.1048243
6437,5091 7th RD S T1,ARLINGTON,VA,22204,257800,38.8586777,-77.1158801
6438,3731 6th RD N,ARLINGTON,VA,22203,620400,38.879229,-77.10340900000001
6439,2524 A S ARLINGTON MILL DR 00001,ARLINGTON,VA,22206,548900,38.8437841,-77.0960882
6440,900 N TAYLOR ST 1220,ARLINGTON,VA,22203,218500,38.881212,-77.113281
6441,4600 S FOUR MILE RUN DR 0511,ARLINGTON,VA,22204,117400,38.8549049,-77.10739029999999
6442,827 S QUINCY ST,ARLINGTON,VA,22204,578400,38.8616649,-77.09933199999999
6443,3823 CHESTERBROOK RD,ARLINGTON,VA,22207,1024700,38.9198493,-77.1293484
6444,4141 HENDERSON RD 1014,ARLINGTON,VA,22203,246700,38.8758591,-77.10945819999999
6445,900 N TAYLOR ST 2127,ARLINGTON,VA,22203,193900,38.881212,-77.113281
6446,2009 N NOTTINGHAM ST,ARLINGTON,VA,22205,947600,38.8891973,-77.1442246
6447,5353 COLUMBIA PIKE 211,ARLINGTON,VA,22204,239800,38.8549861,-77.1167404
6448,628 S TAYLOR ST,ARLINGTON,VA,22204,719900,38.8623126,-77.1059293
6449,4600 S FOUR MILE RUN DR 0215,ARLINGTON,VA,22204,265400,38.8548913,-77.1074126
6450,4303 15th ST N,ARLINGTON,VA,22207,767700,38.8892223,-77.1135264
6451,2814 A S WAKEFIELD ST A,ARLINGTON,VA,22206,291800,38.8441531,-77.09901230000001
6452,894 N JEFFERSON ST,ARLINGTON,VA,22205,695500,38.8784328,-77.1297979
6453,619 N TAZEWELL ST,ARLINGTON,VA,22203,740100,38.8781821,-77.11218910000001
6454,5353 COLUMBIA PIKE 101,ARLINGTON,VA,22204,238800,38.8549861,-77.1167404
6455,2908 N STAFFORD ST,ARLINGTON,VA,22207,975600,38.9109333,-77.1152795
6456,2102 N SCOTT ST 00109,ARLINGTON,VA,22209,272900,38.898385,-77.082127
6457,3835 N WOODROW ST,ARLINGTON,VA,22207,1124800,38.9187309,-77.132989
6458,5000 14th ST S,ARLINGTON,VA,22206,505300,38.8464471,-77.11168339999999
6459,4815 31st ST S B2,ARLINGTON,VA,22206,249600,38.8363938,-77.0969833
6460,6256 15th PL N,ARLINGTON,VA,22205,605500,38.88146800000001,-77.146512
6461,6300 30th ST N,ARLINGTON,VA,22207,1211000,38.8988633,-77.15440319999999
6462,5006 CHESTERFIELD RD,ARLINGTON,VA,22206,560300,38.8451864,-77.1086715
6463,1634 N GEORGE MASON DR,ARLINGTON,VA,22205,971300,38.8887819,-77.1289889
6464,3523 N UTAH ST,ARLINGTON,VA,22207,1169100,38.9172353,-77.12390979999999
6465,2016 N ADAMS ST 810,ARLINGTON,VA,22201,245200,38.8973216,-77.0895871
6466,2007 N DINWIDDIE ST,ARLINGTON,VA,22207,654800,38.894314,-77.127393
6467,231 N GEORGE MASON DR 231-3,ARLINGTON,VA,22203,198900,38.8715122,-77.107532
6468,2815 KEY BLVD,ARLINGTON,VA,22201,1642000,38.8917964,-77.0938358
6469,3313 N COLUMBUS ST,ARLINGTON,VA,22207,1460000,38.9089534,-77.13923609999999
6470,327 S WAYNE ST,ARLINGTON,VA,22204,398800,38.870331,-77.0833059
6471,3149 20th ST N,ARLINGTON,VA,22201,1313500,38.8942008,-77.0963086
6472,300 N JEFFERSON ST,ARLINGTON,VA,22203,735700,38.8705176,-77.1257984
6473,2512 2nd RD N,ARLINGTON,VA,22201,817000,38.8777228,-77.0882608
6474,2400 N FLORIDA ST,ARLINGTON,VA,22207,861900,38.8974885,-77.1350564
6475,1411 N GLEBE RD,ARLINGTON,VA,22207,868800,38.888335,-77.118223
6476,2400 CLARENDON BLVD 1001,ARLINGTON,VA,22201,398200,38.889413,-77.08778869999999
6477,4625 C 28th RD S C,ARLINGTON,VA,22206,360200,38.842975,-77.0995667
6478,6157 12th ST N,ARLINGTON,VA,22205,822900,38.8810606,-77.1486736
6479,2661 S WALTER REED DR D,ARLINGTON,VA,22206,292400,38.8415517,-77.1049625
6480,121 S GARFIELD ST,ARLINGTON,VA,22204,708200,38.8715901,-77.09014909999999
6481,758 S DINWIDDIE ST,ARLINGTON,VA,22204,382300,38.8590409,-77.1142476
6482,1946 N WOODROW ST,ARLINGTON,VA,22207,716000,38.89550089999999,-77.1204937
6483,27 S PARK DR,ARLINGTON,VA,22204,580900,38.8656016,-77.1158391
6484,5712 22nd ST N,ARLINGTON,VA,22205,882300,38.8917623,-77.1409439
6485,4202 35th ST S,ARLINGTON,VA,22206,384700,38.8308925,-77.086754
6486,2570 C S ARLINGTON MILL DR 00003,ARLINGTON,VA,22206,497900,38.845772,-77.0966689
6487,1456 N LONGFELLOW ST,ARLINGTON,VA,22205,850700,38.8836368,-77.1415282
6488,303 S HIGHLAND ST,ARLINGTON,VA,22204,654300,38.8696578,-77.0908235
6489,4714 8th ST S,ARLINGTON,VA,22204,786700,38.8597678,-77.1097504
6490,1530 KEY BLVD 1105,ARLINGTON,VA,22209,366000,38.8958698,-77.07591819999999
6491,1842 PATRICK HENRY DR,ARLINGTON,VA,22205,979400,38.8889271,-77.1378429
6492,2100 N QUINTANA ST,ARLINGTON,VA,22205,712600,38.8882069,-77.1529877
6493,4640 2nd ST S,ARLINGTON,VA,22204,562000,38.8652351,-77.1112338
6494,1600 N OAK ST 209,ARLINGTON,VA,22209,377700,38.892896,-77.07321089999999
6495,815 N ABINGDON ST,ARLINGTON,VA,22203,682900,38.8795618,-77.11797829999999
6496,4031 N GLEBE RD,ARLINGTON,VA,22207,805300,38.921289,-77.12934
6497,3409 JOHN MARSHALL DR,ARLINGTON,VA,22207,767400,38.9059365,-77.15141489999999
6498,1043 MCKINLEY RD,ARLINGTON,VA,22205,735300,38.8792091,-77.14539309999999
6499,4105 N RIDGEVIEW RD,ARLINGTON,VA,22207,1163300,38.9281753,-77.1270112
6500,823 N GARFIELD ST,ARLINGTON,VA,22201,947800,38.8827383,-77.0932514
6501,5932 15th ST N,ARLINGTON,VA,22205,856700,38.88407,-77.144898
6502,818 N FREDERICK ST,ARLINGTON,VA,22205,878200,38.8771228,-77.1238199
6503,6563 WILLIAMSBURG BLVD,ARLINGTON,VA,22213,733600,38.8989846,-77.1607166
6504,1019 MCKINLEY RD,ARLINGTON,VA,22205,807800,38.8782705,-77.1452582
6505,5424 24th ST N,ARLINGTON,VA,22205,738400,38.8952754,-77.1371688
6506,310 N FILLMORE ST,ARLINGTON,VA,22201,1405500,38.8782699,-77.09180140000001
6507,1113 S EMERSON ST,ARLINGTON,VA,22204,510300,38.8515939,-77.11100909999999
6508,224 N NELSON ST,ARLINGTON,VA,22201,783400,38.8749663,-77.1009392
6509,5111 8th RD S 312,ARLINGTON,VA,22204,124400,38.8576973,-77.1165606
6510,2816 S ABINGDON ST A,ARLINGTON,VA,22206,346400,38.8412717,-77.10026970000001
6511,800 N CLEVELAND ST,ARLINGTON,VA,22201,1056900,38.8819525,-77.08883399999999
6512,1328 N CLEVELAND ST,ARLINGTON,VA,22201,934600,38.8889191,-77.0897224
6513,2209 S OAKLAND ST,ARLINGTON,VA,22206,432500,38.8479395,-77.0901933
6514,5206 27th ST N,ARLINGTON,VA,22207,850400,38.9004912,-77.1385616
6515,880 N FREDERICK ST,ARLINGTON,VA,22205,699500,38.87894989999999,-77.1250785
6516,3728 5th ST S,ARLINGTON,VA,22204,830900,38.8663015,-77.0982283
6517,2201 N POLLARD ST,ARLINGTON,VA,22207,994600,38.8989203,-77.10619899999999
6518,212 S IVY ST,ARLINGTON,VA,22204,689900,38.8688656,-77.0934312
6519,312 N LINCOLN ST,ARLINGTON,VA,22201,835700,38.8763211,-77.09941069999999
6520,5049 7th RD S 301,ARLINGTON,VA,22204,257800,38.8599087,-77.1169875
6521,1101 N UTAH ST,ARLINGTON,VA,22201,635800,38.8838835,-77.1137716
6522,4940 36th ST N,ARLINGTON,VA,22207,810900,38.9150439,-77.1380676
6523,1200 N NASH ST 0843,ARLINGTON,VA,22209,598600,38.88926500000001,-77.07286049999999
6524,539 N LITTLETON ST,ARLINGTON,VA,22203,668900,38.8710081,-77.137753
6525,4141 HENDERSON RD 1221,ARLINGTON,VA,22203,244000,38.8758591,-77.10945819999999
6526,6316 LEE HWY,ARLINGTON,VA,22205,665800,38.8915442,-77.15375159999999
6527,3040 N HARRISON ST,ARLINGTON,VA,22207,846100,38.9041237,-77.1446965
6528,4201 LEE HWY 106,ARLINGTON,VA,22207,228000,38.89723840000001,-77.112515
6529,7030 WILLIAMSBURG BLVD,ARLINGTON,VA,22213,980300,38.8936013,-77.1707814
6530,2953 S COLUMBUS ST,ARLINGTON,VA,22206,415700,38.8378981,-77.1012023
6531,712 N EMERSON ST,ARLINGTON,VA,22203,669100,38.8759131,-77.12197710000001
6532,2400 CLARENDON BLVD 909,ARLINGTON,VA,22201,443600,38.889413,-77.08778869999999
6533,2927 A S WOODSTOCK ST 00001,ARLINGTON,VA,22206,352800,38.8411379,-77.0965559
6534,4532 26th ST N,ARLINGTON,VA,22207,912400,38.9072941,-77.1209506
6535,6165 11th RD N,ARLINGTON,VA,22205,832200,38.8803779,-77.1490331
6536,3576 S STAFFORD ST,ARLINGTON,VA,22206,495800,38.8297357,-77.0877376
6537,3515 WASHINGTON BLVD 416,ARLINGTON,VA,22201,295300,38.88645959999999,-77.1048634
6538,4245 35th ST S,ARLINGTON,VA,22206,384700,38.8318898,-77.0872598
6539,3210 N TACOMA ST,ARLINGTON,VA,22213,939500,38.900396,-77.162182
6540,3800 FAIRFAX DR 0612,ARLINGTON,VA,22203,337400,38.8821571,-77.1050976
6541,3700 23rd ST N,ARLINGTON,VA,22207,963800,38.90074620000001,-77.10458059999999
6542,2412 1st RD S,ARLINGTON,VA,22204,536500,38.872296,-77.0853382
6543,6527 26th RD N,ARLINGTON,VA,22213,805500,38.8950809,-77.1588293
6544,3479 S STAFFORD ST B2,ARLINGTON,VA,22206,265000,38.8313054,-77.0862923
6545,5001 7th RD S 101,ARLINGTON,VA,22204,257800,38.8598971,-77.1163199
6546,4600 S FOUR MILE RUN DR 0618,ARLINGTON,VA,22204,210800,38.8549049,-77.10739029999999
6547,2714 N OAKLAND ST,ARLINGTON,VA,22207,2012100,38.9066204,-77.1018383
6548,4133 25th ST N,ARLINGTON,VA,22207,941600,38.9049023,-77.1119531
6549,837 S BARTON ST,ARLINGTON,VA,22204,632000,38.86491820000001,-77.08445019999999
6550,4471 26th ST N,ARLINGTON,VA,22207,1292300,38.90882690000001,-77.1190554
6551,2542 S WALTER REED DR 00005,ARLINGTON,VA,22206,524700,38.850197,-77.107968
6552,812 S OAK ST,ARLINGTON,VA,22204,401700,38.8681951,-77.07109299999999
6553,4501 ARLINGTON BLVD 0301,ARLINGTON,VA,22203,247400,38.8692834,-77.10882880000001
6554,1724 N RHODES ST 5-274,ARLINGTON,VA,22201,348800,38.8933742,-77.0807232
6555,3512 S WAKEFIELD ST,ARLINGTON,VA,22206,442800,38.8330856,-77.092212
6556,1307 LYNNBROOK DR,ARLINGTON,VA,22201,947300,38.8880653,-77.10102909999999
6557,4501 ARLINGTON BLVD 0230,ARLINGTON,VA,22203,195700,38.8692834,-77.10882880000001
6558,1415 N HARTFORD ST,ARLINGTON,VA,22201,1093200,38.8895557,-77.09671829999999
6559,3809 18th ST N,ARLINGTON,VA,22207,731100,38.8931752,-77.10687329999999
6560,1029 N STUART ST 209,ARLINGTON,VA,22201,316800,38.8832022,-77.111571
6561,2400 CLARENDON BLVD PH12,ARLINGTON,VA,22201,365000,38.889413,-77.08778869999999
6562,4723 40th ST N,ARLINGTON,VA,22207,999100,38.9191925,-77.1367643
6563,3842 N TAZEWELL ST,ARLINGTON,VA,22207,1235100,38.922243,-77.127056
6564,5232 10th PL S,ARLINGTON,VA,22204,285100,38.851856,-77.116642
6565,6599 WILLIAMSBURG BLVD,ARLINGTON,VA,22213,768800,38.8977007,-77.1624353
6566,5300 COLUMBIA PIKE 301,ARLINGTON,VA,22204,384900,38.8538412,-77.1165606
6567,50 N BEDFORD ST 50A,ARLINGTON,VA,22201,255300,38.8757313,-77.086114
6568,6111 11th RD N,ARLINGTON,VA,22205,817700,38.8809405,-77.1468761
6569,5628 5th ST N,ARLINGTON,VA,22205,733500,38.8717518,-77.12750559999999
6570,1404 N POWHATAN ST,ARLINGTON,VA,22205,645200,38.884519,-77.14799959999999
6571,3521 36th ST N,ARLINGTON,VA,22207,1257500,38.9228261,-77.1128971
6572,820 S ARLINGTON MILL DR 3-301,ARLINGTON,VA,22204,166400,38.8586131,-77.1130333
6573,3507 16th ST S,ARLINGTON,VA,22204,1176700,38.85618890000001,-77.09032900000001
6574,1828 N GEORGE MASON DR,ARLINGTON,VA,22205,643800,38.8910603,-77.1299777
6575,1020 N STAFFORD ST 112,ARLINGTON,VA,22201,320500,38.8830867,-77.1108967
6576,1911 S KENMORE ST,ARLINGTON,VA,22204,471700,38.8530099,-77.0874065
6577,1509 N POWHATAN ST,ARLINGTON,VA,22205,690900,38.8852318,-77.1475502
6578,2509 N UNDERWOOD ST,ARLINGTON,VA,22213,759400,38.8924907,-77.1611659
6579,2400 CLARENDON BLVD 1016,ARLINGTON,VA,22201,439600,38.889413,-77.08778869999999
6580,139 S ABINGDON ST,ARLINGTON,VA,22204,740500,38.866238,-77.11239139999999
6581,4934 35th ST N,ARLINGTON,VA,22207,1052800,38.9125255,-77.1374384
6582,2400 CLARENDON BLVD 1008,ARLINGTON,VA,22201,405600,38.889413,-77.08778869999999
6583,1142 N HARRISON ST,ARLINGTON,VA,22205,717000,38.8835624,-77.129708
6584,120 S HUDSON ST,ARLINGTON,VA,22204,753700,38.8703937,-77.0921948
6585,3703 LORCOM LN,ARLINGTON,VA,22207,1286000,38.9010419,-77.1032769
6586,1029 N STUART ST 211,ARLINGTON,VA,22201,382600,38.8832022,-77.111571
6587,900 N TAYLOR ST 1905,ARLINGTON,VA,22203,92300,38.8812752,-77.11300949999999
6588,2115 N SYCAMORE ST,ARLINGTON,VA,22205,811500,38.88822620000001,-77.1560434
6589,4709 DITTMAR RD,ARLINGTON,VA,22207,1083700,38.9137095,-77.1329441
6590,2614 J S ARLINGTON MILL DR 00010,ARLINGTON,VA,22206,368700,38.844073,-77.09347
6591,842 N FREDERICK ST,ARLINGTON,VA,22205,555900,38.87795740000001,-77.1244852
6592,4600 S FOUR MILE RUN DR 0809,ARLINGTON,VA,22204,118900,38.8548913,-77.1074126
6593,2315 N GREENBRIER CT,ARLINGTON,VA,22207,621800,38.8969075,-77.1358595
6594,2111 N SCOTT ST 62,ARLINGTON,VA,22209,298400,38.898771,-77.081385
6595,913 N LIVINGSTON ST,ARLINGTON,VA,22205,656800,38.8752344,-77.14035969999999
6596,2400 CLARENDON BLVD 805,ARLINGTON,VA,22201,508400,38.889413,-77.08778869999999
6597,1315 S RANDOLPH ST,ARLINGTON,VA,22204,512800,38.8556138,-77.0988262
6598,4818 13th ST N,ARLINGTON,VA,22205,817300,38.8857906,-77.12233669999999
6599,321 N OAKLAND ST,ARLINGTON,VA,22203,936500,38.8754624,-77.10277119999999
6600,4711 HENDERSON RD,ARLINGTON,VA,22203,580000,38.868162,-77.11298699999999
6601,2616 N UPLAND ST,ARLINGTON,VA,22207,981600,38.9093913,-77.1192576
6602,1029 N STUART ST 415,ARLINGTON,VA,22201,323300,38.8832022,-77.111571
6603,1812 N HANCOCK ST,ARLINGTON,VA,22201,1292400,38.892732,-77.09690429999999
6604,1301 N COURTHOUSE RD 1716,ARLINGTON,VA,22201,325500,38.8886793,-77.0830818
6605,2310 14th ST N 303,ARLINGTON,VA,22201,388200,38.8889925,-77.0866795
6606,4390 LORCOM LN 602,ARLINGTON,VA,22207,203400,38.8989048,-77.1159313
6607,5212 7th ST S,ARLINGTON,VA,22204,627800,38.8589501,-77.1193251
6608,3051 N OXFORD ST,ARLINGTON,VA,22207,911100,38.9179007,-77.1137062
6609,4745 34th RD N,ARLINGTON,VA,22207,1332800,38.9127111,-77.13334859999999
6610,4126 LEE HWY,ARLINGTON,VA,22207,947400,38.896896,-77.11173
6611,912 S HIGHLAND ST,ARLINGTON,VA,22204,425600,38.8626829,-77.0895479
6612,2018 6th ST S,ARLINGTON,VA,22204,444700,38.8690964,-77.0800775
6613,1140 N POWHATAN ST,ARLINGTON,VA,22205,844700,38.8807831,-77.1495162
6614,4621 36th ST N,ARLINGTON,VA,22207,1538800,38.9155656,-77.1330339
6615,1778 N TROY ST 15711,ARLINGTON,VA,22201,271600,38.89351300000001,-77.084095
6616,1724 N BARTON ST,ARLINGTON,VA,22201,849200,38.8935158,-77.0894747
6617,1276 N WAYNE ST 122,ARLINGTON,VA,22201,759000,38.8880275,-77.0867979
6618,1006 N HARRISON ST,ARLINGTON,VA,22205,887100,38.8814795,-77.1290338
6619,5531 22nd ST N,ARLINGTON,VA,22205,759400,38.89292690000001,-77.1390966
6620,2520 N BUCHANAN ST,ARLINGTON,VA,22207,927300,38.9016432,-77.1287641
6621,708 S ARLINGTON MILL DR 14204,ARLINGTON,VA,22204,199500,38.8603518,-77.11503499999999
6622,6312 28th ST N,ARLINGTON,VA,22207,1470600,38.8974355,-77.1550997
6623,4621 C 28th RD S C,ARLINGTON,VA,22206,291800,38.8436358,-77.0990539
6624,4501 ARLINGTON BLVD 0514,ARLINGTON,VA,22203,175800,38.8692834,-77.10882880000001
6625,1276 N WAYNE ST 1021,ARLINGTON,VA,22201,522200,38.8880275,-77.0867979
6626,2400 CLARENDON BLVD 307,ARLINGTON,VA,22201,383600,38.889413,-77.08778869999999
6627,3856 N RIXEY ST,ARLINGTON,VA,22207,1183700,38.9243636,-77.12773039999999
6628,2701 S WALTER REED DR C,ARLINGTON,VA,22206,360200,38.8413913,-77.1057385
6629,4011 LORCOM LN,ARLINGTON,VA,22207,823500,38.9029151,-77.1099751
6630,2301 N EDISON ST,ARLINGTON,VA,22207,717600,38.8969479,-77.1304833
6631,3442 S STAFFORD ST,ARLINGTON,VA,22206,529400,38.8325275,-77.0869609
6632,4330 24th ST N,ARLINGTON,VA,22207,785900,38.9021437,-77.1167179
6633,4119 36th ST S,ARLINGTON,VA,22206,384700,38.8285545,-77.0870161
6634,511 N EDISON ST,ARLINGTON,VA,22203,841900,38.8747032,-77.119415
6635,109 S UTAH ST,ARLINGTON,VA,22204,596200,38.8664144,-77.108132
6636,1215 N DINWIDDIE ST,ARLINGTON,VA,22205,767900,38.8847179,-77.1228873
6637,2023 S LOWELL ST,ARLINGTON,VA,22204,483700,38.85048949999999,-77.0878561
6638,4630 ARLINGTON BLVD,ARLINGTON,VA,22204,630100,38.8673435,-77.11141359999999
6639,600 N KENMORE ST,ARLINGTON,VA,22201,1027600,38.8793242,-77.09965919999999
6640,4706 29th ST S,ARLINGTON,VA,22206,455000,38.8394211,-77.09899159999999
6641,1501 N KENTUCKY ST,ARLINGTON,VA,22205,813800,38.8842497,-77.136225
6642,1818 N QUESADA ST,ARLINGTON,VA,22205,594300,38.8854366,-77.1522687
6643,5565 COLUMBIA PIKE 501,ARLINGTON,VA,22204,147100,38.854945,-77.122467
6644,2926 S BUCHANAN ST B2,ARLINGTON,VA,22206,315400,38.8389853,-77.10032269999999
6645,3934 N WOODSTOCK ST,ARLINGTON,VA,22207,893800,38.9193831,-77.13559579999999
6646,5353 COLUMBIA PIKE 412,ARLINGTON,VA,22204,239800,38.8549861,-77.1167404
6647,116 S WISE ST,ARLINGTON,VA,22204,490000,38.872857,-77.084688
6648,5905 23rd ST N,ARLINGTON,VA,22205,880300,38.8929763,-77.1446291
6649,1756 N RHODES ST 6-334,ARLINGTON,VA,22201,348800,38.894229,-77.08157729999999
